log_rate_clusters log_rate_planets_per_cluster power_law_P power_law_r1 power_law_r2 sigma_hk sigma_incl sigma_incl_near_mmr sigma_log_radius_in_cluster sigma_logperiod_per_pl_in_cluster rate mult period pratio tdur logxi depth dratio dabove dbelow dratio_above dratio_below dratio_across dist_tot_weighted
0.134878 -0.032142 -0.499808 -0.375546 -5.435160 0.013505 2.283010 1.141880 0.267321 0.143689 0.000050 0.024221 0.045393 0.063851 0.043249 0.060381 0.042045 0.135119 0.122325 0.046938 0.133529 0.125439 0.148119 15.241300
0.098498 0.193466 -0.420900 -0.556391 -5.180740 0.012295 1.163330 7.530760 0.223852 0.142820 0.000427 0.031489 0.027139 0.068129 0.049500 0.055213 0.041779 0.132413 0.131983 0.043858 0.107876 0.183801 0.206727 15.987900
0.078222 0.320355 -0.386416 -0.604235 -5.105720 0.025192 3.506970 0.969785 0.296835 0.133671 0.000060 0.022663 0.039102 0.060428 0.044821 0.069337 0.044718 0.132094 0.120747 0.068965 0.123678 0.184877 0.166154 15.096500
0.325999 -0.110857 -0.343341 -0.702804 -5.132110 0.025647 2.672680 0.491197 0.168832 0.135855 0.000042 0.020326 0.031023 0.060210 0.050408 0.063347 0.052324 0.147567 0.145308 0.066949 0.091992 0.118277 0.211609 15.142900
0.047822 0.277579 -0.492760 -0.634869 -5.326220 0.006459 1.144130 9.260590 0.280384 0.159443 0.001062 0.025129 0.047600 0.057966 0.031450 0.048288 0.045941 0.159397 0.121205 0.057714 0.159884 0.157609 0.212097 16.942400
0.002198 0.335325 -0.501947 -0.618700 -5.374400 0.005528 1.544180 8.556720 0.250396 0.149257 0.000130 0.027761 0.050952 0.065412 0.038953 0.058954 0.052314 0.139385 0.142980 0.061982 0.126260 0.172764 0.229915 16.503700
-0.191855 0.859252 -0.181838 -0.665321 -5.509240 0.013966 5.324050 0.385172 0.312621 0.173506 0.000070 0.019516 0.035246 0.065231 0.043785 0.071694 0.038240 0.156038 0.126328 0.074236 0.139730 0.209832 0.216603 14.813000
-0.113428 0.466279 -0.396103 -0.319787 -5.554770 0.024188 4.056060 0.525635 0.189791 0.164341 0.000052 0.022846 0.032999 0.061956 0.047716 0.076917 0.035275 0.147619 0.131875 0.052273 0.097634 0.151039 0.239698 14.947000
0.135162 0.075002 -0.427427 -0.455450 -5.744050 0.021353 2.918840 0.424588 0.291779 0.152968 0.000325 0.022015 0.041788 0.069923 0.037048 0.050203 0.041541 0.147605 0.135141 0.050847 0.147092 0.170929 0.160903 15.133000
0.211967 0.238304 -0.260677 -0.853347 -4.538920 0.016192 3.611940 0.251410 0.189273 0.191146 0.000040 0.015817 0.036010 0.070514 0.048395 0.054110 0.042679 0.134868 0.126748 0.078092 0.108330 0.126064 0.238175 14.104000
0.372181 0.100924 -0.313332 -1.109330 -3.916690 0.020116 1.459900 7.762780 0.197133 0.127762 0.000072 0.020197 0.038968 0.087012 0.037722 0.052806 0.050073 0.121520 0.120851 0.083501 0.096405 0.149442 0.194343 14.935900
0.193796 -0.248646 -0.522216 -0.373770 -5.617360 0.006260 1.724510 1.244650 0.270657 0.146856 0.000240 0.017604 0.039572 0.074931 0.040840 0.050802 0.043260 0.139290 0.123107 0.040404 0.143442 0.146061 0.155704 14.664400
0.441395 0.042236 -0.307713 -1.271510 -4.185490 0.009290 1.391670 5.931230 0.257537 0.141218 0.000820 0.018246 0.035406 0.073847 0.044688 0.059558 0.064742 0.128489 0.125001 0.085016 0.142634 0.120424 0.134855 16.984700
-0.318835 0.883491 -0.345938 -0.497576 -5.211670 0.022225 4.974090 0.591515 0.293371 0.175155 0.000457 0.021629 0.037590 0.089593 0.038168 0.069628 0.045341 0.134179 0.128706 0.064050 0.135118 0.147946 0.179553 16.304000
0.328479 -0.291879 -0.449221 -0.722119 -4.421670 0.018138 1.723300 1.766620 0.180847 0.149879 0.000367 0.019036 0.048220 0.071113 0.041201 0.051739 0.045896 0.103763 0.119839 0.057993 0.092651 0.111751 0.168737 14.953000
0.097179 0.206510 -0.439980 -0.639788 -4.746060 0.003865 1.135670 8.785210 0.231668 0.166142 0.000490 0.021100 0.037085 0.063833 0.038317 0.052572 0.044006 0.120133 0.119760 0.072231 0.114504 0.150980 0.172588 14.704100
-0.286003 0.838408 -0.424650 -0.707441 -5.169570 0.017997 5.397700 0.471042 0.260829 0.173134 0.000537 0.023531 0.055684 0.057620 0.031975 0.068653 0.049448 0.114716 0.120946 0.051378 0.109900 0.112836 0.203527 16.221200
0.353597 -0.417439 -0.425755 -0.505682 -5.608780 0.000326 1.727240 0.496109 0.200905 0.200118 0.000445 0.020257 0.036441 0.076629 0.048453 0.054060 0.039203 0.133695 0.141270 0.049773 0.128267 0.136667 0.151672 15.339300
0.038740 0.249590 -0.401246 -0.440921 -5.344540 0.019985 3.300360 0.360168 0.207854 0.168731 0.000120 0.024479 0.033345 0.061318 0.045271 0.060613 0.045210 0.139710 0.122859 0.047535 0.117562 0.170358 0.216382 15.058000
0.009621 0.169420 -0.457804 -0.298685 -5.550450 0.009960 1.525770 6.338370 0.223790 0.148480 0.000437 0.021028 0.028890 0.061486 0.053329 0.070213 0.044374 0.121022 0.130641 0.048195 0.089788 0.156489 0.224858 15.327500
-0.190607 0.840580 -0.129689 -0.556670 -5.338080 0.016659 5.294020 0.246752 0.220369 0.180247 0.000055 0.014749 0.032760 0.059411 0.062275 0.063647 0.048501 0.145098 0.146164 0.054231 0.113302 0.164399 0.248301 14.909800
0.314033 -0.297204 -0.442955 -0.544647 -5.242970 0.016745 1.626590 2.291080 0.210895 0.139888 0.000245 0.027689 0.049652 0.090991 0.034875 0.057184 0.037490 0.111821 0.122998 0.055219 0.106273 0.115801 0.170286 15.884400
0.206451 -0.320672 -0.474894 -0.233021 -5.513750 0.023206 1.437060 1.759760 0.251050 0.114249 0.000475 0.026514 0.045252 0.069081 0.039488 0.050865 0.044465 0.152480 0.126518 0.039201 0.152940 0.157018 0.188161 16.422700
0.034561 -0.197665 -0.598414 -0.192286 -5.346370 0.014620 2.042270 0.231824 0.147553 0.185822 0.000432 0.018767 0.072145 0.079172 0.031777 0.058844 0.047450 0.154207 0.125084 0.045818 0.085725 0.159903 0.206502 17.270100
0.337727 -0.341704 -0.477201 -0.736756 -4.479990 0.014328 1.809200 0.778446 0.228684 0.159352 0.000535 0.021129 0.056030 0.069624 0.034399 0.059269 0.049385 0.129599 0.110546 0.067745 0.132754 0.126285 0.156449 16.414600
0.107780 0.038108 -0.479689 -0.382120 -5.652380 0.009380 1.071250 6.839060 0.239921 0.145324 0.000632 0.026089 0.037485 0.061968 0.044218 0.050507 0.035098 0.124172 0.126055 0.061292 0.115713 0.118659 0.180769 15.260600
-0.299628 0.959302 -0.148810 -0.478611 -5.448490 0.016693 5.844120 0.243973 0.266203 0.174047 0.000115 0.017837 0.031628 0.068795 0.053307 0.067484 0.035928 0.136170 0.133977 0.059702 0.125672 0.150602 0.228818 14.457500
0.042740 0.116127 -0.498057 -0.391923 -5.422260 0.011148 1.256410 8.132520 0.235596 0.142374 0.000587 0.023672 0.048959 0.077355 0.035521 0.046933 0.037830 0.129008 0.127950 0.045891 0.119713 0.085110 0.207570 15.700900
-0.389660 0.954771 -0.258899 -0.404006 -5.286520 0.019507 5.657510 0.202947 0.239921 0.181564 0.000590 0.022724 0.034571 0.058755 0.058570 0.057576 0.039057 0.139052 0.132505 0.069035 0.127802 0.119765 0.287290 15.888700
-0.169516 0.976901 -0.068559 -0.680532 -4.416960 0.026066 5.035100 0.166816 0.273547 0.154092 0.000480 0.019054 0.033489 0.068095 0.066713 0.063861 0.048920 0.127979 0.126933 0.084674 0.118929 0.135404 0.233242 16.392000
-0.321019 1.156830 -0.188544 -0.635023 -4.381060 0.026517 6.169620 0.164731 0.248712 0.156889 0.000247 0.022223 0.038441 0.059084 0.046160 0.058256 0.042485 0.122584 0.121728 0.082335 0.114012 0.150344 0.225915 14.771000
0.191086 0.396254 -0.272494 -0.985505 -4.704030 0.022271 4.154280 0.085136 0.315207 0.148999 0.000145 0.024392 0.036217 0.057905 0.033683 0.059178 0.061910 0.139607 0.124389 0.085842 0.142718 0.183528 0.168624 15.494000
0.122825 0.418680 -0.336715 -0.900627 -4.943560 0.013643 1.418830 7.657720 0.351392 0.140156 0.000155 0.019617 0.036092 0.061285 0.039252 0.055584 0.050934 0.155647 0.116998 0.075985 0.162419 0.189352 0.162822 14.914700
-0.294749 1.173410 -0.272608 -0.722836 -4.343920 0.023942 6.196820 0.334608 0.287983 0.150057 0.001457 0.020826 0.038095 0.064226 0.045276 0.046929 0.047431 0.148173 0.120513 0.092402 0.143270 0.148915 0.206559 17.372300
0.172045 0.123496 -0.413229 -0.648937 -5.323160 0.006655 0.869470 9.589310 0.306371 0.151880 0.000410 0.020957 0.033700 0.071045 0.053141 0.063658 0.043805 0.140672 0.125167 0.065760 0.137813 0.155584 0.162643 15.906000
0.008611 0.215909 -0.505169 -0.421149 -5.104440 0.014389 1.563090 7.367200 0.179207 0.146356 0.000425 0.021307 0.036667 0.068267 0.045139 0.055094 0.041798 0.144696 0.115245 0.051684 0.088982 0.156965 0.211802 15.397700
0.000842 0.468313 -0.375451 -0.705106 -4.879050 0.018983 4.590040 0.361721 0.222845 0.152633 0.000395 0.022316 0.039917 0.068863 0.041188 0.064928 0.040191 0.119940 0.121989 0.067675 0.108228 0.124082 0.228112 15.232000
-0.563716 1.306800 -0.214358 -0.223500 -5.858710 0.017151 6.322930 0.200625 0.261328 0.164151 0.000075 0.026769 0.032808 0.081720 0.045633 0.054932 0.036332 0.141178 0.135390 0.055348 0.115316 0.166260 0.267744 15.186800
0.094658 0.166485 -0.400725 -0.470935 -5.116580 0.016486 1.630810 6.249680 0.202442 0.149887 0.000197 0.019777 0.029296 0.071879 0.054383 0.062226 0.041500 0.127643 0.126572 0.037477 0.111367 0.088828 0.223975 14.837800
0.069212 0.186804 -0.467250 -0.526611 -5.463350 0.010335 1.389850 6.939940 0.227443 0.136600 0.000105 0.023450 0.035529 0.068697 0.038261 0.057233 0.035691 0.129095 0.129959 0.047924 0.120280 0.153357 0.213942 14.138700
0.061003 0.190943 -0.422761 -0.429278 -5.807060 0.011943 1.363690 7.645270 0.208417 0.183969 0.000027 0.018396 0.045214 0.092471 0.040996 0.052809 0.040536 0.128909 0.137022 0.049844 0.105501 0.151042 0.250427 14.893300
0.070688 0.258475 -0.456071 -0.714251 -4.733410 0.013920 3.498130 0.535673 0.205953 0.167791 0.000165 0.017468 0.048152 0.072956 0.036537 0.051113 0.046379 0.113649 0.121484 0.054441 0.083124 0.142346 0.207603 14.429600
-0.400323 1.288330 -0.135285 -0.638634 -4.855690 0.021030 5.791690 0.206309 0.331738 0.157944 0.001080 0.016821 0.035659 0.068950 0.038989 0.067488 0.049406 0.140990 0.127154 0.063851 0.143836 0.133333 0.190060 16.561000
-0.336226 0.807684 -0.431071 -0.290806 -5.997950 0.018732 5.891440 0.061243 0.255609 0.167805 0.000400 0.023639 0.045550 0.063352 0.032528 0.068078 0.036932 0.146118 0.127919 0.040626 0.148361 0.129106 0.194358 15.503500
0.137308 0.104000 -0.463692 -0.631095 -5.118510 0.008127 1.007180 7.517050 0.208599 0.165192 0.000387 0.021070 0.044670 0.067910 0.037440 0.059544 0.037307 0.126139 0.130348 0.048989 0.113897 0.148618 0.193918 14.926100
-0.414477 1.195740 0.497041 -0.469093 -5.562490 0.005903 6.307680 0.138679 0.261066 0.228804 0.000320 0.012190 0.041834 0.103068 0.056974 0.061624 0.041100 0.140174 0.135638 0.069115 0.130197 0.152778 0.271142 16.105800
-0.051970 0.537292 -0.326094 -0.577679 -5.643060 0.018149 4.484780 0.602778 0.269101 0.153533 0.000395 0.019791 0.032590 0.062988 0.048899 0.071731 0.054240 0.139422 0.151320 0.050824 0.131822 0.150168 0.226908 16.054600
-0.302441 0.911323 -0.261936 -0.549216 -5.473150 0.013426 5.564190 0.177492 0.263922 0.170066 0.000217 0.020396 0.032076 0.115587 0.046509 0.064198 0.040355 0.137143 0.127847 0.064061 0.128316 0.107631 0.247064 16.192200
0.074781 0.196784 -0.454890 -0.457012 -5.222610 0.002919 1.200870 8.070100 0.185442 0.156351 0.000312 0.019553 0.033778 0.074356 0.060419 0.048665 0.040021 0.125099 0.130911 0.051270 0.088035 0.101908 0.212204 15.070100
0.025498 0.256243 -0.456228 -0.458520 -5.925620 0.011466 1.386000 7.231230 0.309707 0.148945 0.000072 0.021188 0.039066 0.068067 0.047267 0.050937 0.042170 0.136134 0.132615 0.050477 0.129404 0.194872 0.176064 14.678700
-0.111106 0.452807 -0.429260 -0.400100 -5.331460 0.019672 3.919310 0.564747 0.262580 0.163542 0.000517 0.021250 0.036921 0.069306 0.049738 0.071656 0.043772 0.149217 0.118396 0.057526 0.143128 0.139747 0.202304 16.488800
-0.059388 0.416318 -0.463438 -0.544074 -5.232020 0.000171 1.485310 8.204910 0.212276 0.165945 0.000420 0.020755 0.036989 0.065507 0.047093 0.068971 0.039286 0.132893 0.133451 0.037894 0.109379 0.151090 0.235488 15.418800
-0.384295 0.977054 -0.159174 -0.483060 -5.290200 0.010677 6.119310 0.336567 0.248258 0.200057 0.000105 0.019832 0.036212 0.081642 0.049510 0.060097 0.042989 0.130290 0.130902 0.056823 0.116857 0.128205 0.247750 15.161300
0.250740 -0.101421 -0.347181 -0.467163 -5.579450 0.016061 3.248660 0.284029 0.192431 0.161898 0.000350 0.021997 0.044895 0.076396 0.052055 0.066116 0.039316 0.126015 0.136510 0.045073 0.109306 0.140732 0.233386 16.160800
0.029308 0.247332 -0.438634 -0.367265 -5.907460 0.009107 1.353420 9.293840 0.202273 0.147616 0.000225 0.015339 0.035107 0.062243 0.046204 0.050726 0.036319 0.123020 0.136082 0.048021 0.094795 0.155807 0.228648 13.361600
0.096434 0.126923 -0.395152 -0.283641 -5.718760 0.007658 1.394410 7.162470 0.211223 0.132695 0.000107 0.025403 0.045763 0.079736 0.063428 0.065155 0.050993 0.131761 0.138313 0.059442 0.119763 0.116667 0.211099 17.418700
0.077675 0.049944 -0.517645 -0.434960 -5.310350 0.012067 2.718370 0.833854 0.225884 0.153577 0.000137 0.024230 0.045026 0.081204 0.044506 0.064585 0.035332 0.122071 0.126015 0.046524 0.101840 0.150063 0.220222 15.488600
-0.000686 0.433262 -0.413806 -0.624551 -5.071580 0.001970 1.402190 9.941190 0.215577 0.160459 0.000507 0.022058 0.028704 0.067041 0.058005 0.060225 0.042960 0.119177 0.133682 0.064169 0.113399 0.134912 0.216159 15.524600
-0.560710 1.400150 0.711620 -0.455535 -5.452540 0.004749 6.929260 0.316007 0.287844 0.222443 0.000340 0.018568 0.031168 0.100131 0.051994 0.050885 0.042988 0.141370 0.126792 0.071429 0.121430 0.166667 0.249451 15.785100
0.094229 0.157563 -0.432780 -0.609651 -4.961660 0.015854 1.442980 7.359900 0.217278 0.133556 0.001102 0.019074 0.027885 0.062695 0.049586 0.066292 0.037737 0.130873 0.126266 0.060251 0.119317 0.141209 0.227387 15.884400
0.120512 0.181669 -0.442242 -0.640095 -4.908650 0.003398 1.004160 9.358600 0.173341 0.167909 0.000132 0.021363 0.036092 0.055302 0.045195 0.069622 0.042529 0.158567 0.134892 0.049651 0.098542 0.141473 0.207507 15.156700
-0.604244 1.244060 -0.367052 -0.394845 -5.459720 0.016725 6.632260 0.186031 0.238822 0.174876 0.000600 0.017704 0.046249 0.086479 0.031393 0.059437 0.042543 0.140926 0.136908 0.047140 0.125305 0.147975 0.272936 15.866100
0.075510 0.199326 -0.372762 -0.462036 -5.279660 0.020638 3.065890 0.405753 0.203454 0.165522 0.000032 0.026916 0.031406 0.060808 0.048348 0.061073 0.039337 0.127418 0.129075 0.041478 0.106172 0.174329 0.205589 14.657200
0.389390 -0.296351 -0.402062 -0.753696 -4.499080 0.019222 1.235610 4.276890 0.173797 0.120511 0.000007 0.027921 0.052163 0.079999 0.040561 0.057211 0.040023 0.109399 0.128525 0.060599 0.106856 0.141518 0.150525 15.611300
0.207346 0.038422 -0.437873 -0.685118 -5.536990 0.013737 1.427620 5.644280 0.255072 0.133013 0.000560 0.024490 0.040091 0.066425 0.038426 0.059348 0.054748 0.123822 0.139695 0.076632 0.122809 0.138002 0.156007 16.283900
-0.206435 0.827050 -0.162720 -0.523005 -5.113760 0.014991 5.076140 0.261855 0.222646 0.182147 0.000392 0.015072 0.033686 0.063591 0.053211 0.063696 0.040130 0.125383 0.122151 0.062118 0.111739 0.119065 0.259288 14.555700
0.284717 -0.100579 -0.397557 -0.627474 -5.178950 0.013221 1.147950 5.116590 0.194220 0.141946 0.000152 0.024287 0.034679 0.056980 0.047800 0.049973 0.040001 0.108138 0.131440 0.049582 0.106225 0.140476 0.158513 13.999200
0.134082 0.119433 -0.430852 -0.480549 -5.452740 0.008283 2.768750 0.886142 0.237231 0.152616 0.000167 0.029998 0.032423 0.081116 0.045793 0.071786 0.038612 0.126548 0.125888 0.055295 0.123024 0.139785 0.161903 16.046500
0.084438 0.238774 -0.385756 -0.538336 -5.315190 0.005099 3.495520 0.310387 0.234851 0.198753 0.000090 0.016026 0.034892 0.069146 0.049902 0.049001 0.038262 0.127825 0.125549 0.043742 0.111277 0.142615 0.215638 13.675000
-0.127444 0.501809 -0.476957 -0.476493 -5.329360 0.000039 1.826370 8.703910 0.231477 0.152228 0.000270 0.023772 0.032982 0.063747 0.045714 0.075903 0.038262 0.127006 0.136666 0.053309 0.106950 0.118359 0.229087 15.191700
0.098302 0.261918 -0.408013 -0.533754 -5.372830 0.004022 1.093390 9.090450 0.202976 0.166208 0.000692 0.022798 0.032030 0.068703 0.055796 0.059164 0.040497 0.133730 0.142945 0.040270 0.087224 0.128619 0.203862 16.164000
0.081205 0.310876 -0.418096 -0.691762 -4.849860 0.002211 1.614660 7.254640 0.213369 0.140130 0.000362 0.021207 0.033573 0.086712 0.052649 0.076543 0.037718 0.121023 0.122711 0.051442 0.098685 0.165429 0.200255 15.987100
-0.140511 0.261694 -0.577959 -0.205212 -5.809260 0.005966 1.122990 7.877900 0.217485 0.157345 0.000267 0.023391 0.040968 0.073669 0.040646 0.046333 0.043238 0.139278 0.133639 0.049558 0.121662 0.159419 0.240245 15.231300
-0.054135 0.325036 -0.459021 -0.301440 -5.502970 0.022295 3.840410 0.317325 0.250902 0.156755 0.000630 0.021945 0.045642 0.060491 0.043537 0.060928 0.041014 0.133354 0.123563 0.037109 0.116894 0.167557 0.200819 15.943100
0.024087 0.589099 -0.307876 -0.959413 -4.021220 0.022411 4.520520 0.193153 0.250032 0.152729 0.000387 0.024174 0.040926 0.071213 0.038482 0.060213 0.050709 0.128798 0.118204 0.077605 0.124111 0.131164 0.195162 16.005500
0.098342 -0.079021 -0.524293 -0.333519 -5.904400 0.013126 2.548440 0.732069 0.192247 0.172610 0.000367 0.021575 0.051719 0.084932 0.041584 0.056725 0.037345 0.128188 0.141734 0.059853 0.097672 0.170879 0.220010 15.941800
-0.194737 0.530291 -0.525959 -0.431546 -5.442130 0.000635 1.486850 9.512950 0.243836 0.150915 0.000415 0.016692 0.042721 0.072936 0.043956 0.066334 0.041663 0.128589 0.126591 0.065372 0.110759 0.177280 0.203881 15.321400
-0.304284 1.163720 -0.207115 -0.765500 -3.886910 0.028336 6.215220 0.012801 0.237522 0.153858 0.000265 0.026510 0.031705 0.058775 0.044767 0.075831 0.048001 0.131442 0.122875 0.092288 0.112227 0.146190 0.284304 15.827000
-0.466727 0.967522 -0.385213 -0.286954 -5.389570 0.016886 5.732620 0.386654 0.246379 0.171048 0.000450 0.017711 0.041128 0.062883 0.033357 0.079568 0.043927 0.133982 0.125913 0.038655 0.126953 0.137229 0.281220 15.263300
0.086160 0.271212 -0.373839 -0.501197 -5.607090 0.004264 1.148350 9.265920 0.234187 0.154345 0.000397 0.018372 0.037424 0.070790 0.060391 0.051463 0.037473 0.116852 0.134974 0.063287 0.093932 0.137097 0.219268 14.983300
0.196134 0.157717 -0.435648 -0.950760 -4.188920 0.002848 1.207280 7.715190 0.221333 0.165591 0.000377 0.027042 0.036165 0.068960 0.049358 0.050952 0.048567 0.115423 0.114946 0.084423 0.110066 0.139977 0.148495 15.838600
0.204947 0.026039 -0.438681 -0.751729 -4.855640 0.021509 3.169960 0.124354 0.248839 0.150353 0.000315 0.025239 0.051590 0.062086 0.033267 0.069913 0.043183 0.134229 0.124175 0.057450 0.131447 0.148198 0.194247 16.004900
-0.019108 0.400724 -0.441659 -0.676894 -4.735120 0.001415 1.368080 9.305470 0.232548 0.164589 0.000187 0.014391 0.038430 0.053750 0.045566 0.052844 0.050464 0.128255 0.119829 0.060868 0.110763 0.143431 0.217743 14.001000
0.202507 0.190386 -0.365021 -0.781697 -4.428800 0.014293 1.448390 7.863140 0.226678 0.123281 0.000080 0.019044 0.031188 0.102004 0.054625 0.059676 0.047387 0.125835 0.111266 0.071296 0.119607 0.138299 0.186077 15.746700
0.361002 0.160731 -0.285268 -1.088080 -4.726540 0.014167 1.145660 7.736190 0.264679 0.145590 0.000020 0.028642 0.032174 0.059273 0.050168 0.044345 0.066018 0.142335 0.139697 0.079532 0.137533 0.184790 0.176691 16.104400
0.355241 -0.277539 -0.421588 -0.740690 -4.608790 0.020556 1.378160 4.297240 0.187741 0.135033 0.000007 0.023567 0.036242 0.078674 0.049340 0.053106 0.046994 0.109548 0.123202 0.071862 0.097327 0.149099 0.160364 14.933800
-0.330046 1.156830 -0.173435 -0.649507 -4.657540 0.025679 5.407460 0.204001 0.281254 0.159598 0.000067 0.024339 0.034617 0.063266 0.050489 0.059844 0.047502 0.142714 0.129453 0.073370 0.141772 0.146667 0.223516 15.449600
-0.071522 0.601072 -0.355352 -0.759150 -4.601950 0.021680 4.305170 0.066650 0.201283 0.173476 0.000392 0.021493 0.040239 0.052316 0.036025 0.062754 0.040269 0.147150 0.122643 0.063117 0.091848 0.126471 0.258497 14.855200
0.178624 -0.025918 -0.382652 -0.451311 -5.266980 0.018553 2.632220 0.460269 0.183252 0.170648 0.000142 0.015776 0.032516 0.068368 0.046089 0.052037 0.037623 0.139677 0.123503 0.049372 0.090674 0.128041 0.211328 13.697800
0.110492 0.066590 -0.461390 -0.466323 -5.476550 0.021474 2.591480 1.105370 0.247558 0.157674 0.000332 0.024805 0.044150 0.087402 0.040143 0.078327 0.039515 0.143838 0.117938 0.052798 0.142732 0.164212 0.161018 16.879400
0.023375 0.356941 -0.425069 -0.708310 -4.681760 0.025086 3.562820 0.129693 0.252619 0.171632 0.000830 0.026952 0.055358 0.058453 0.030558 0.058586 0.045413 0.125055 0.121222 0.061245 0.136518 0.113237 0.203909 16.749400
-0.001572 0.382247 -0.425279 -0.591567 -5.524340 0.008902 1.518950 7.964560 0.248653 0.146993 0.000225 0.023448 0.036408 0.068360 0.042801 0.063032 0.041940 0.129807 0.130607 0.042694 0.116374 0.168217 0.178066 15.121900
0.134104 0.146759 -0.428874 -0.625918 -4.953650 0.017067 1.468240 6.610280 0.247409 0.137872 0.000140 0.020985 0.039910 0.070210 0.048994 0.065507 0.043540 0.125959 0.115401 0.062044 0.118529 0.142793 0.169960 15.294800
